customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score
cust100373,Rebecca Sullivan,2494016038,18,male,east,2022-04-04,False,0.15
cust100374,Christine Woods,8660045337,64,male,central,2023-05-22,False,0.42
cust100375,Randall Kelley,3249489515,53,female,east,2022-09-20,False,0.27
cust100376,Robert Walker,9701166437,58,male,central,2023-06-18,False,0.46
cust100377,Heather Larson,7649412610,53,male,west,2021-08-27,False,0.11
cust100378,Christopher Barajas,0642292958,69,male,east,2021-07-18,False,0.0
cust100379,Johnny Edwards,5833615994,27,male,east,2021-06-27,False,0.29
cust100380,Melissa Poole,6155244972,67,female,north,2025-04-13,False,0.3
cust100381,John Saunders,4644352938,39,female,east,2024-12-18,False,0.2
cust100382,Robert Robinson,5074009305,40,male,central,2024-11-20,False,0.02
cust100383,Michael Lee,8067083831,27,female,east,2024-09-03,False,0.15
cust100384,Andrew Bond,7567775260,22,female,central,2023-12-22,False,0.27
cust100385,Deanna Williams,6897238092,52,male,south,2022-08-26,False,0.18
cust100386,Maria Griffith,6186023653,53,male,south,2021-02-08,True,0.19
cust100387,Evan George,6946482289,22,male,north,2021-04-07,True,0.18
cust100388,Alexandria Smith,0628487299,43,male,south,2022-07-19,False,0.09
cust100389,Rebecca Mercado,8170865801,26,female,central,2022-11-30,True,0.14
cust100390,Kenneth Cummings,2481911668,33,female,south,2025-04-26,False,0.03
cust100391,Justin Willis,6477339832,60,female,west,2020-11-26,False,0.41
cust100392,Adam Alexander,8421281226,29,male,south,2021-06-08,False,0.14
cust100393,Javier King,5032401390,52,male,central,2022-09-23,False,0.26
cust100394,Andrew Jennings,2563978418,31,female,north,2024-05-03,False,0.08
cust100395,Mark Gill,5187400845,69,female,north,2025-05-15,False,0.3
cust100396,Douglas Mueller,6729676378,66,male,central,2023-10-04,True,0.0
cust100397,Jennifer Lopez,5514354046,68,male,south,2022-11-14,False,0.31
cust100398,Rachael Mccarthy,3959603823,58,female,north,2023-12-09,False,0.2
cust100399,Tina Horn,5207930901,58,female,south,2020-10-09,False,0.45
cust100400,James Harper,9444953316,43,male,south,2021-04-21,False,0.04
cust100401,Heather Harper,1658583484,42,female,central,2022-07-11,False,0.21
cust100402,Carol Herrera,6489547707,63,female,north,2023-05-25,False,0.24
cust100403,Tom Evans,5754241275,69,male,central,2023-05-02,False,0.35
cust100404,Anthony Wilson,6092140973,48,female,south,2023-08-31,False,0.15
cust100405,Crystal Robbins,2505077107,58,male,central,2024-07-29,False,0.21
cust100406,Matthew Wang,3948194209,44,female,west,2021-02-16,False,0.0
cust100407,Steven Macdonald,2335975909,49,male,south,2025-03-15,False,0.1
cust100408,Laura Skinner,4820782598,19,male,north,2024-11-15,False,0.25
cust100409,Phillip Patterson,1135309909,43,female,central,2025-07-25,False,0.33
cust100410,Shannon Hinton,6949511525,39,female,north,2022-07-15,True,0.17
cust100411,Christopher Schmitt,2321999013,65,male,west,2022-11-10,False,0.45
cust100412,Richard Peck,1333026775,30,female,central,2021-06-26,False,0.41
cust100413,Brandon Neal,8803455033,50,male,east,2022-09-20,False,0.19
cust100414,Michael Wilkins,3516430414,41,female,central,2023-06-01,False,0.0
cust100415,Jeffrey Holmes,2390803359,67,other,east,2021-01-19,False,0.0
cust100416,Jordan Ballard,7485328481,47,male,central,2024-03-29,False,0.11
cust100417,Victoria Higgins,0629228168,27,female,east,2021-07-24,False,0.33
cust100418,Henry Matthews,3959804484,55,female,central,2024-10-09,False,0.24
cust100419,Shawn Owens,1727796306,43,female,central,2021-06-10,False,0.0
cust100420,Donna Gibson,2320606955,43,male,east,2022-04-06,False,0.17
cust100421,Frank Barker,1007136986,21,female,west,2024-09-18,True,0.39
cust100422,Deborah Graham,0461559609,37,female,east,2025-02-28,False,0.16
cust100423,Scott Smith,6180827108,56,female,east,2020-08-20,True,0.11
cust100424,Aaron Johnson,7552331324,56,female,east,2021-01-21,False,0.45
cust100425,Beverly Mcgee,2293615882,51,female,central,2024-06-11,False,0.21
cust100426,Megan Ramirez,6391558899,20,female,north,2024-05-12,False,0.14
cust100427,Deanna Yang,5896101149,39,male,east,2025-07-07,False,0.24
cust100428,Jacqueline Johnston,8638465420,20,female,central,2021-02-27,True,0.2
cust100429,Jessica Hardy,6128878175,58,male,central,2023-05-31,False,0.15
cust100430,Brent Garcia,5020065489,50,female,central,2025-05-10,True,0.35
cust100431,Henry Jennings,5643236822,28,female,east,2021-10-15,False,0.33
cust100432,Lucas Glass,5899433240,55,male,north,2021-04-21,False,0.3
cust100433,Jeffrey Bell,2852145508,50,male,east,2022-02-13,False,0.19
cust100434,Travis Burke,1000003537,34,female,north,2020-10-24,False,0.34
cust100435,Terry Gonzalez,5832915287,67,female,east,2025-03-17,False,0.19
cust100436,Allison Mendoza,5562117521,43,female,central,2022-07-09,False,0.26
cust100437,Jill Ortega,0770920796,23,male,south,2020-10-11,False,0.32
cust100438,James Church,0386450396,35,male,south,2021-08-30,False,0.3
cust100439,Randy Koch,1079721742,64,female,south,2020-11-22,False,0.41
cust100440,Andrea Zuniga,5447248023,35,female,north,2021-02-12,False,0.25
cust100441,Bryan Sparks,5171588179,37,female,south,2022-10-07,False,0.0
cust100442,Ashley George,6616501276,22,female,east,2024-12-11,False,0.06
cust100443,James Hunter,0782746189,51,male,west,2025-02-25,False,0.36
cust100444,Johnathan Jordan,8126824372,69,female,north,2022-04-24,False,0.16
cust100445,Margaret Garcia,8147264545,44,female,central,2021-11-10,True,0.25
cust100446,Tina Chase,1302897818,55,female,central,2023-05-22,False,0.1
cust100447,Jason Greene,5225390625,30,male,central,2023-07-11,False,0.32
cust100448,Karen Nelson,9372620100,55,female,east,2025-02-17,False,0.15
cust100449,Amy Jimenez,4467114663,68,male,west,2021-10-08,False,0.37
cust100450,Andrea Ponce DDS,4235521134,57,female,south,2021-10-09,False,0.14
cust100451,Amanda Cook,1775458081,58,male,west,2021-03-28,True,0.33
cust100452,Ronald Wright,6880931325,34,female,north,2021-08-12,True,0.28
cust100453,Emily Perez,7317266355,66,female,central,2021-10-13,False,0.11
cust100454,Nicholas Beltran,0769977408,20,female,south,2022-11-28,False,0.33
cust100455,Timothy Benton,2846039970,36,male,central,2022-01-22,False,0.09
cust100456,Patricia Robles,9803736547,43,female,north,2023-09-18,False,0.1
cust100457,Robert Morrison,3369716003,29,male,central,2024-11-10,False,0.29
cust100458,Michael Humphrey,0843368192,55,male,west,2021-11-15,False,0.12
cust100459,Brianna Smith,2522690095,49,male,north,2024-09-02,False,0.13
cust100460,Pam Lewis,2480649893,54,female,west,2021-07-02,False,0.16
cust100461,Kenneth Roth,1043338375,55,male,north,2022-08-04,False,0.08
cust100462,Misty Rivers,7005703820,30,female,west,2022-07-26,False,0.33
cust100463,Elijah Wood,3892706700,56,female,central,2022-04-01,False,0.27
cust100464,John Griffith,4531295688,48,female,central,2023-07-09,False,0.19
cust100465,Joseph Morris,6311200178,67,male,west,2024-09-23,False,0.19
cust100466,Ian Moody,7107562952,35,female,central,2023-08-03,False,0.25
cust100467,Colin Moody,9724023783,66,female,central,2020-10-21,False,0.41
cust100468,Karen Walter,0279374618,34,male,central,2020-12-10,False,0.3
cust100469,Cristian Simmons,6600356564,68,male,east,2022-11-08,False,0.14
cust100470,Carl Jordan,6051503952,46,male,west,2023-05-18,False,0.29
cust100471,Taylor Mitchell,0229577831,62,other,south,2022-03-14,False,0.19
cust100472,Natalie Patterson,1837100893,45,male,north,2021-10-16,False,0.18
cust100473,Meagan Harris,1257650841,68,female,east,2022-11-30,False,0.42
cust100474,Kent Clark,4418422892,65,male,west,2025-05-16,True,0.15
cust100475,Elizabeth Sanders MD,8533241131,39,male,north,2023-11-02,False,0.14
cust100476,Bonnie Foster,2764327393,23,male,north,2023-08-16,False,0.0
cust100477,Phillip Roman,0282908488,62,male,west,2021-06-18,False,0.03
cust100478,Shane Gardner,3297323085,32,male,south,2024-08-22,False,0.25
cust100479,Nathan Dickerson,0470149553,66,female,central,2021-08-26,False,0.12
cust100480,Carla Ramirez,3267390766,37,male,west,2025-05-14,False,0.26
cust100481,Stacie Combs,6656243914,47,female,north,2020-09-27,False,0.07
cust100482,Jimmy Powell,3329534506,44,female,central,2022-01-16,True,0.11
cust100483,Allison Coleman,6972133699,33,female,south,2024-01-27,False,0.28
cust100484,Holly Griffith,9455646531,42,male,south,2022-11-13,False,0.38
cust100485,Donald Smith,4535588461,37,female,east,2022-06-24,True,0.27
cust100486,Monica Cabrera,0042861489,63,female,west,2021-03-27,False,0.34
cust100487,James Stout,6959980478,61,male,east,2025-03-22,False,0.4
cust100488,Maria Smith,6613656766,39,female,central,2020-11-27,False,0.32
cust100489,Michael Lewis,3269595282,56,male,east,2025-04-23,False,0.09
cust100490,Dawn Wright,6705316152,60,male,north,2024-08-24,False,0.19
cust100491,Wayne Figueroa,1014841437,66,male,west,2024-03-27,False,0.28
cust100492,Jennifer Jones,8364691966,32,female,east,2021-02-03,False,0.15
cust100493,Rodney Dyer,3323109275,68,male,north,2021-11-08,False,0.25
cust100494,Rodney Waters,9486598528,50,female,south,2022-11-21,False,0.01
cust100495,Erik Spencer,6400065087,21,female,north,2023-06-27,False,0.1
cust100496,Mallory Phillips,7102515006,61,male,north,2022-03-16,True,0.26
cust100497,Jeffrey Hall,3464767974,18,male,east,2020-09-04,False,0.0
cust100498,Timothy Simmons,2297859803,19,female,central,2025-07-06,False,0.07
cust100499,Nicholas Curtis,1853152353,30,male,central,2021-12-06,False,0.2
cust100500,Lauren Smith,6410575894,34,female,south,2021-08-06,False,0.0
cust100501,Carolyn Knight,4753565275,21,male,central,2021-11-06,False,0.21
cust100502,Connie Boyer,3288062257,20,male,west,2022-12-01,False,0.1
cust100503,Charles Miller,4295197180,54,male,north,2025-02-27,False,0.17
cust100504,Raymond Mays,9081406828,31,male,east,2023-08-02,False,0.17
cust100505,Thomas Weiss,2150419230,24,male,east,2020-11-05,False,0.22
cust100506,Javier Young,7027478595,27,male,west,2023-08-19,False,0.13
cust100507,Jennifer Greer,0353157024,20,female,east,2023-12-31,True,0.21
cust100508,Nathan Anderson,9574844886,23,male,south,2025-05-13,False,0.13
cust100509,Courtney Foley,6439917258,25,male,north,2023-12-14,False,0.27
cust100510,Shannon Miller,1883325588,25,male,south,2023-02-26,False,0.4
cust100511,Steven Reid,8096376505,63,male,west,2024-09-10,False,0.22
cust100512,Steven Spencer,9109721812,64,male,east,2024-02-03,False,0.22
cust100513,Dr. Sarah Lee,7794155179,38,male,west,2024-01-04,False,0.06
cust100514,James Jones,2296136245,60,female,west,2023-09-12,False,0.28
cust100515,Terry Pennington,1361095561,42,male,south,2021-04-15,False,0.11
cust100516,Claire Owens,4736001203,49,female,south,2025-08-04,False,0.1
cust100517,Taylor Rodriguez,9538572440,25,male,west,2025-08-05,False,0.27
cust100518,Alyssa Mercer,8427481312,52,male,east,2025-01-14,False,0.22
cust100519,Carlos Merritt,3238339489,41,male,east,2025-04-15,False,0.33
cust100520,Nathan Hernandez,8219828327,43,female,central,2021-10-01,True,0.37
cust100521,Franklin Brown,8661023993,26,male,east,2021-12-06,False,0.14
cust100522,Andrew Olson,3900403237,53,female,south,2023-06-18,False,0.22
cust100523,Kathryn Lee,6186404137,59,female,south,2021-03-19,False,0.41
cust100524,Mary Jensen,6902824796,70,female,south,2021-04-10,False,0.32
cust100525,Paul Carr,7736136270,38,male,west,2020-12-20,False,0.29
cust100526,Brittany Monroe,8156964360,45,male,east,2020-10-03,False,0.36
cust100527,James Carter,1027560717,24,female,east,2021-11-12,True,0.13
cust100528,Jeffrey Rodgers,9653014093,29,male,north,2022-10-04,False,0.28
cust100529,Monica Oconnell,0802720033,64,female,east,2021-07-31,False,0.37
cust100530,David Perez,8560503796,41,female,east,2025-06-18,False,0.39
cust100531,Diana Hebert,9886869991,68,female,east,2021-03-31,False,0.1
cust100532,Mark Ward,7020227222,25,male,west,2023-06-07,True,0.17
cust100533,Kenneth Franklin,2109304280,35,female,south,2024-01-13,True,0.25
cust100534,Jimmy Reynolds,0579747818,37,male,west,2024-07-20,False,0.17
cust100535,Lisa Walker,9773622215,67,male,east,2024-09-25,False,0.15
cust100536,Mr. Grant Ochoa PhD,3985352672,18,male,south,2022-07-24,False,0.28
cust100537,Eric Lee,2924288493,50,female,south,2021-09-17,False,0.16
cust100538,Matthew King,5400896645,22,male,central,2025-07-18,False,0.0
cust100539,Melanie Duke,1123503566,52,female,central,2024-07-01,False,0.24
cust100540,James Valdez,9615915741,46,female,west,2022-09-15,False,0.15
cust100541,Michael Reynolds,3628502811,40,male,north,2023-10-07,False,0.11
cust100542,Christine Garrett,9530410007,32,female,south,2021-09-11,False,0.01
cust100543,Larry Davis,9657529404,19,male,east,2024-08-12,False,0.32
cust100544,Julian Archer,7451156766,68,male,central,2020-10-11,False,0.0
cust100545,Valerie Baxter,6347656776,62,female,north,2025-06-09,False,0.0
cust100546,Sonya Olson,1862521680,59,male,east,2021-09-24,False,0.17
cust100547,Jessica White,5512307274,62,female,north,2021-08-10,False,0.35
cust100548,Timothy Bishop,5177705775,48,female,north,2020-09-07,False,0.36
cust100549,Melissa Lara,6548416317,49,female,south,2024-07-15,False,0.06
cust100550,Shaun Weaver,7573604405,50,male,central,2023-11-16,False,0.18
cust100551,Phyllis Livingston,7447333460,37,female,central,2024-08-03,True,0.02
cust100552,Ashley Hughes,8856558404,39,male,north,2021-11-16,False,0.32
cust100553,Linda Price,0834063574,60,female,east,2025-07-24,True,0.02
cust100554,Jane Davis,4068052503,29,female,south,2025-07-27,False,0.18
cust100555,Jennifer Perez,9851513012,70,male,east,2021-03-08,False,0.32
cust100556,Lisa Taylor,2578777610,44,female,east,2023-05-22,False,0.17
cust100557,Carlos Tucker,0533064860,36,male,west,2021-04-09,False,0.38
cust100558,Sara Clark DVM,5579500119,57,male,east,2020-12-08,False,0.1
cust100559,Alexander Garcia,8833779760,64,female,central,2020-11-12,False,0.24
cust100560,Elizabeth Roberts,9951483629,34,female,east,2022-09-29,False,0.3
cust100561,Mrs. Alexandra Gray,8737124949,24,male,central,2022-02-27,False,0.18
cust100562,Melinda Perez,4689748332,62,female,west,2024-09-24,False,0.37
cust100563,Eric Buchanan,3953226718,27,female,south,2023-07-22,True,0.27
cust100564,John Thomas,2392970957,58,male,north,2021-09-30,True,0.0
cust100565,Donald Johnson,7417458361,50,male,west,2024-03-12,False,0.68
cust100566,Sarah Carter,3934650075,51,female,central,2021-03-15,False,0.28
cust100567,David Robbins,4099052575,43,male,central,2020-08-20,False,0.21
cust100568,Michael Hunter,8156612463,65,male,central,2024-11-15,False,0.03
cust100569,Luis Lambert,2103107523,21,female,east,2023-07-15,False,0.21
cust100570,Traci Watkins,9942397375,46,male,central,2024-11-19,False,0.14
cust100571,Christopher Garner,8139963616,23,male,east,2022-06-15,False,0.28
cust100572,Joshua Fisher,6006076509,26,male,north,2023-09-20,False,0.24
cust100573,Dr. Jeffrey Daniel DDS,2516303594,54,male,south,2023-11-24,False,0.42
cust100574,Jessica Rhodes,1466432443,48,male,south,2025-02-27,False,0.22
cust100575,Michael Williams,9795941934,57,male,south,2023-11-21,False,0.26
cust100576,Carol Cardenas,3775095605,43,other,north,2024-04-26,False,0.24
cust100577,John Simpson,7154324856,26,other,east,2023-01-17,False,0.18
cust100578,Kathleen Rivera,6781035910,69,female,central,2021-07-05,False,0.18
cust100579,Johnny Schneider MD,8227293106,32,female,west,2023-10-20,False,0.33
cust100580,Daniel Anderson,1274758830,50,female,south,2025-08-02,False,0.29
cust100581,Deborah Velasquez,2333539951,50,female,central,2024-02-18,False,0.12
cust100582,Toni Meyer,6078469505,31,male,south,2022-02-05,False,0.07
cust100583,Nancy Joyce,3157918033,70,other,north,2024-08-30,False,0.19
cust100584,Daniel Atkinson,3905050217,63,female,south,2024-07-12,False,0.34
cust100585,Amanda Guerrero,8265927759,46,male,central,2021-01-05,False,0.2
cust100586,Linda Johnston,3766309623,31,male,north,2022-05-18,True,0.41
cust100587,Natalie Rivera,7340706058,42,male,west,2024-11-08,False,0.11
cust100588,Douglas Mcclure,0311053469,46,female,central,2022-12-19,True,0.22
cust100589,Patricia Krause,0585026214,30,female,central,2024-06-19,False,0.0
cust100590,Brittany Gonzalez,6284912007,42,male,east,2020-11-29,False,0.13
cust100591,Samantha York,2732048410,29,female,east,2023-06-12,False,0.16
cust100592,Alex Mcguire,9905828082,67,male,north,2022-09-23,False,0.26
cust100593,Alexandra Jenkins,5864230703,22,female,central,2024-06-11,False,0.41
cust100594,Brittany Wiggins,1415710908,38,male,north,2024-07-15,False,0.2
cust100595,Cassandra Moore,2462245869,65,male,west,2023-09-18,False,0.37
cust100596,Duane Kane,4266677808,50,male,west,2024-07-13,False,0.28
cust100597,Jessica Brown MD,8540586566,45,female,central,2020-08-27,False,0.32
cust100598,Zachary Day MD,6861351108,48,female,east,2023-03-16,False,0.14
cust100599,Edward Brown,2489088085,26,female,south,2021-05-31,False,0.37
cust100600,David Russell,2721393808,31,female,south,2024-12-13,False,0.07
cust100601,Samuel Horne,8712557319,24,male,west,2022-12-02,False,0.26
cust100602,Steven Williams,5532115312,41,female,east,2022-06-03,False,0.09
cust100603,Marilyn Wilson,7117185665,42,male,west,2024-09-15,False,0.14
cust100604,Jordan Griffin,2453395095,63,male,central,2025-04-14,False,0.02
cust100605,Sandra Hernandez,8577517606,66,male,north,2021-08-03,False,0.14
cust100606,Amanda Walker,6473694120,46,male,north,2021-10-22,False,0.24
cust100607,Emily Miller,3880471454,52,male,west,2021-12-27,False,0.19
cust100608,Patricia Mcfarland,8946282151,53,female,east,2022-01-30,False,0.04
cust100609,Anthony Wong,1347272654,38,female,west,2025-07-05,False,0.38
cust100610,Donald Taylor,5214025588,62,male,central,2023-11-16,False,0.24
cust100611,Ashley Blake,7381166698,28,male,south,2025-03-29,False,0.32
cust100612,Ronald Crawford,1545103519,33,male,east,2021-08-27,False,0.29
cust100613,Janet Schmidt,5451065792,66,male,west,2022-03-11,False,0.12
cust100614,Danielle Lin,9866233025,40,male,central,2025-05-14,False,0.0
